structure,sp_index,die_x,die_y,die,measurement_id,wtp_step_5_6_v,wtp_step_5_6_mv,wtp_step_9_10_v,wtp_step_9_10_mv,wtp_worst_min_v,wtp_worst_min_mv,wtp_avg_v,wtp_avg_mv,step_5_6_status,step_9_10_status,point_status,step_5_6_file,step_9_10_file,step_5_6_path,step_9_10_path
SP03,3,15,4,"(15,4)",119,0.24986649519779716,249.86649519779715,0.20723258127805702,207.232581278057,0.20723258127805702,207.232581278057,0.2285495382379271,228.5495382379271,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_3__Subsite_  (119) ; 6_17_2026 4_01_06 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_3__Subsite_  (119) ; 6_17_2026 4_01_11 PM].csv,E:\IHP_POSTprocess\WTP\SP03\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_3__Subsite_  (119) ; 6_17_2026 4_01_06 PM].csv,E:\IHP_POSTprocess\WTP\SP03\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_3__Subsite_  (119) ; 6_17_2026 4_01_11 PM].csv
SP03,3,15,6,"(15,6)",165,0.2673349548520418,267.3349548520418,0.18787328799031028,187.87328799031027,0.18787328799031028,187.87328799031027,0.22760412142117603,227.60412142117602,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_3__Subsite_  (165) ; 6_17_2026 4_13_34 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_3__Subsite_  (165) ; 6_17_2026 4_13_39 PM].csv,E:\IHP_POSTprocess\WTP\SP03\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_3__Subsite_  (165) ; 6_17_2026 4_13_34 PM].csv,E:\IHP_POSTprocess\WTP\SP03\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_3__Subsite_  (165) ; 6_17_2026 4_13_39 PM].csv
SP04,4,5,2,"(5,2)",5,0.2888095494464185,288.8095494464185,0.24790289073684854,247.90289073684855,0.24790289073684854,247.90289073684855,0.2683562200916335,268.35622009163353,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_4__Subsite_  (5) ; 6_17_2026 3_30_17 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_4__Subsite_  (5) ; 6_17_2026 3_30_23 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_4__Subsite_  (5) ; 6_17_2026 3_30_17 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_4__Subsite_  (5) ; 6_17_2026 3_30_23 PM].csv
SP04,4,5,4,"(5,4)",74,0.2483834649805255,248.3834649805255,0.24823801652892563,248.23801652892564,0.24823801652892563,248.23801652892564,0.24831074075472556,248.31074075472557,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_4__Subsite_  (74) ; 6_17_2026 3_48_57 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_4__Subsite_  (74) ; 6_17_2026 3_49_02 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_4__Subsite_  (74) ; 6_17_2026 3_48_57 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_4__Subsite_  (74) ; 6_17_2026 3_49_02 PM].csv
SP04,4,5,6,"(5,6)",143,0.30944977996147116,309.44977996147117,0.26767349061331647,267.67349061331646,0.26767349061331647,267.67349061331646,0.2885616352873938,288.5616352873938,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_4__Subsite_  (143) ; 6_17_2026 4_07_38 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_4__Subsite_  (143) ; 6_17_2026 4_07_44 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_4__Subsite_  (143) ; 6_17_2026 4_07_38 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_4__Subsite_  (143) ; 6_17_2026 4_07_44 PM].csv
SP04,4,10,2,"(10,2)",28,0.2489058672293774,248.9058672293774,0.22848602788444292,228.4860278844429,0.22848602788444292,228.4860278844429,0.23869594755691015,238.69594755691014,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_4__Subsite_  (28) ; 6_17_2026 3_36_28 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_4__Subsite_  (28) ; 6_17_2026 3_36_33 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_4__Subsite_  (28) ; 6_17_2026 3_36_28 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_4__Subsite_  (28) ; 6_17_2026 3_36_33 PM].csv
SP04,4,10,4,"(10,4)",97,0.249618227028679,249.618227028679,0.30917150954583617,309.17150954583616,0.249618227028679,249.618227028679,0.27939486828725757,279.39486828725757,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_4__Subsite_  (97) ; 6_17_2026 3_55_08 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_4__Subsite_  (97) ; 6_17_2026 3_55_14 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_4__Subsite_  (97) ; 6_17_2026 3_55_08 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_4__Subsite_  (97) ; 6_17_2026 3_55_14 PM].csv
SP04,4,10,7,"(10,7)",189,0.2680352236128664,268.0352236128664,0.2687151333624007,268.7151333624007,0.2680352236128664,268.0352236128664,0.2683751784876336,268.3751784876336,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_4__Subsite_  (189) ; 6_17_2026 4_20_02 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_4__Subsite_  (189) ; 6_17_2026 4_20_07 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_4__Subsite_  (189) ; 6_17_2026 4_20_02 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_4__Subsite_  (189) ; 6_17_2026 4_20_07 PM].csv
SP04,4,15,2,"(15,2)",51,0.24904564238390944,249.04564238390944,0.30946417659707515,309.46417659707515,0.24904564238390944,249.04564238390944,0.2792549094904923,279.2549094904923,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_4__Subsite_  (51) ; 6_17_2026 3_42_42 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_4__Subsite_  (51) ; 6_17_2026 3_42_47 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_4__Subsite_  (51) ; 6_17_2026 3_42_42 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_4__Subsite_  (51) ; 6_17_2026 3_42_47 PM].csv
SP04,4,15,4,"(15,4)",120,0.2688499140333749,268.8499140333749,0.2279878022661676,227.9878022661676,0.2279878022661676,227.9878022661676,0.24841885814977124,248.41885814977124,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_4__Subsite_  (120) ; 6_17_2026 4_01_22 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_4__Subsite_  (120) ; 6_17_2026 4_01_27 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_4__Subsite_  (120) ; 6_17_2026 4_01_22 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_4__Subsite_  (120) ; 6_17_2026 4_01_27 PM].csv
SP04,4,15,6,"(15,6)",166,0.28894148725301677,288.94148725301676,0.2687895709926743,268.7895709926743,0.2687895709926743,268.7895709926743,0.27886552912284557,278.86552912284554,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_4__Subsite_  (166) ; 6_17_2026 4_13_50 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_4__Subsite_  (166) ; 6_17_2026 4_13_55 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_4__Subsite_  (166) ; 6_17_2026 4_13_50 PM].csv,E:\IHP_POSTprocess\WTP\SP04\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_4__Subsite_  (166) ; 6_17_2026 4_13_55 PM].csv
SP05,5,5,2,"(5,2)",6,0.2275525925925926,227.55259259259262,0.22726490839196034,227.26490839196035,0.22726490839196034,227.26490839196035,0.2274087504922765,227.40875049227648,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_5__Subsite_  (6) ; 6_17_2026 3_30_34 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_5__Subsite_  (6) ; 6_17_2026 3_30_39 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_5__Subsite_  (6) ; 6_17_2026 3_30_34 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_5__Subsite_  (6) ; 6_17_2026 3_30_39 PM].csv
SP05,5,5,4,"(5,4)",75,0.2276448212601445,227.64482126014448,0.2481921601122312,248.1921601122312,0.2276448212601445,227.64482126014448,0.23791849068618784,237.91849068618785,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_5__Subsite_  (75) ; 6_17_2026 3_49_13 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_5__Subsite_  (75) ; 6_17_2026 3_49_18 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_5__Subsite_  (75) ; 6_17_2026 3_49_13 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_5__Subsite_  (75) ; 6_17_2026 3_49_18 PM].csv
SP05,5,5,6,"(5,6)",144,0.2678704853227045,267.8704853227045,0.20770438032485633,207.70438032485632,0.20770438032485633,207.70438032485632,0.23778743282378043,237.78743282378042,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_5__Subsite_  (144) ; 6_17_2026 4_07_54 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_5__Subsite_  (144) ; 6_17_2026 4_08_00 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_5__Subsite_  (144) ; 6_17_2026 4_07_54 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_5__Subsite_  (144) ; 6_17_2026 4_08_00 PM].csv
SP05,5,10,2,"(10,2)",29,0.5737091031087981,573.7091031087981,0.1901049806455089,190.1049806455089,0.1901049806455089,190.1049806455089,0.3819070418771535,381.9070418771535,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_5__Subsite_  (29) ; 6_17_2026 3_36_44 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_5__Subsite_  (29) ; 6_17_2026 3_36_49 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_5__Subsite_  (29) ; 6_17_2026 3_36_44 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_5__Subsite_  (29) ; 6_17_2026 3_36_49 PM].csv
SP05,5,10,4,"(10,4)",98,0.22824224735786167,228.24224735786166,0.2879586780893803,287.9586780893803,0.22824224735786167,228.24224735786166,0.25810046272362097,258.100462723621,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_5__Subsite_  (98) ; 6_17_2026 3_55_25 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_5__Subsite_  (98) ; 6_17_2026 3_55_30 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_5__Subsite_  (98) ; 6_17_2026 3_55_25 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_5__Subsite_  (98) ; 6_17_2026 3_55_30 PM].csv
SP05,5,10,7,"(10,7)",190,0.20699205091604353,206.99205091604352,0.22727452741030923,227.27452741030925,0.20699205091604353,206.99205091604352,0.21713328916317637,217.13328916317636,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_5__Subsite_  (190) ; 6_17_2026 4_20_18 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_5__Subsite_  (190) ; 6_17_2026 4_20_23 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_5__Subsite_  (190) ; 6_17_2026 4_20_18 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_5__Subsite_  (190) ; 6_17_2026 4_20_23 PM].csv
SP05,5,15,2,"(15,2)",52,0.20780369753724462,207.80369753724463,0.24731832008825735,247.31832008825737,0.20780369753724462,207.80369753724463,0.227561008812751,227.561008812751,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_5__Subsite_  (52) ; 6_17_2026 3_42_58 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_5__Subsite_  (52) ; 6_17_2026 3_43_03 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_5__Subsite_  (52) ; 6_17_2026 3_42_58 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_5__Subsite_  (52) ; 6_17_2026 3_43_03 PM].csv
SP05,5,15,4,"(15,4)",121,0.24799207078276847,247.99207078276848,0.2683143377221779,268.31433772217787,0.24799207078276847,247.99207078276848,0.2581532042524732,258.1532042524732,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_5__Subsite_  (121) ; 6_17_2026 4_01_38 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_5__Subsite_  (121) ; 6_17_2026 4_01_43 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_5__Subsite_  (121) ; 6_17_2026 4_01_38 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_5__Subsite_  (121) ; 6_17_2026 4_01_43 PM].csv
SP05,5,15,6,"(15,6)",167,0.5704197395939805,570.4197395939805,0.2501466314331942,250.14663143319422,0.2501466314331942,250.14663143319422,0.41028318551358733,410.28318551358734,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_5__Subsite_  (167) ; 6_17_2026 4_14_05 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_5__Subsite_  (167) ; 6_17_2026 4_14_10 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_5__Subsite_  (167) ; 6_17_2026 4_14_05 PM].csv,E:\IHP_POSTprocess\WTP\SP05\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_5__Subsite_  (167) ; 6_17_2026 4_14_10 PM].csv
SP06,6,5,2,"(5,2)",7,0.2281474022053192,228.1474022053192,0.24783098350954472,247.83098350954472,0.2281474022053192,228.1474022053192,0.23798919285743197,237.989192857432,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_6__Subsite_  (7) ; 6_17_2026 3_30_50 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_6__Subsite_  (7) ; 6_17_2026 3_30_55 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_6__Subsite_  (7) ; 6_17_2026 3_30_50 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_6__Subsite_  (7) ; 6_17_2026 3_30_55 PM].csv
SP06,6,5,4,"(5,4)",76,0.2692696650449001,269.2696650449001,0.26870076425631984,268.7007642563198,0.26870076425631984,268.7007642563198,0.26898521465061,268.98521465061,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_6__Subsite_  (76) ; 6_17_2026 3_49_29 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_6__Subsite_  (76) ; 6_17_2026 3_49_34 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_6__Subsite_  (76) ; 6_17_2026 3_49_29 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_6__Subsite_  (76) ; 6_17_2026 3_49_34 PM].csv
SP06,6,5,6,"(5,6)",145,0.28852832775874393,288.52832775874396,0.3081112890744507,308.11128907445067,0.28852832775874393,288.52832775874396,0.29831980841659733,298.3198084165973,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_6__Subsite_  (145) ; 6_17_2026 4_08_11 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_6__Subsite_  (145) ; 6_17_2026 4_08_16 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_6__Subsite_  (145) ; 6_17_2026 4_08_11 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_6__Subsite_  (145) ; 6_17_2026 4_08_16 PM].csv
SP06,6,10,2,"(10,2)",30,0.2902351059444307,290.2351059444307,0.24867148937301653,248.67148937301653,0.24867148937301653,248.67148937301653,0.2694532976587236,269.4532976587236,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_6__Subsite_  (30) ; 6_17_2026 3_37_00 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_6__Subsite_  (30) ; 6_17_2026 3_37_06 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_6__Subsite_  (30) ; 6_17_2026 3_37_00 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_6__Subsite_  (30) ; 6_17_2026 3_37_06 PM].csv
SP06,6,10,4,"(10,4)",99,0.2485905014754897,248.5905014754897,0.308717316753347,308.717316753347,0.2485905014754897,248.5905014754897,0.27865390911441834,278.65390911441835,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_6__Subsite_  (99) ; 6_17_2026 3_55_41 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_6__Subsite_  (99) ; 6_17_2026 3_55_47 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_6__Subsite_  (99) ; 6_17_2026 3_55_41 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_6__Subsite_  (99) ; 6_17_2026 3_55_47 PM].csv
SP06,6,10,7,"(10,7)",191,0.28796043911773594,287.960439117736,0.2480590861555788,248.05908615557883,0.2480590861555788,248.05908615557883,0.2680097626366574,268.0097626366574,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_6__Subsite_  (191) ; 6_17_2026 4_20_34 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_6__Subsite_  (191) ; 6_17_2026 4_20_40 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_6__Subsite_  (191) ; 6_17_2026 4_20_34 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_6__Subsite_  (191) ; 6_17_2026 4_20_40 PM].csv
SP06,6,15,2,"(15,2)",53,0.3088216165677154,308.8216165677154,0.2688864220877459,268.88642208774587,0.2688864220877459,268.88642208774587,0.28885401932773064,288.8540193277306,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_6__Subsite_  (53) ; 6_17_2026 3_43_14 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_6__Subsite_  (53) ; 6_17_2026 3_43_20 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_6__Subsite_  (53) ; 6_17_2026 3_43_14 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_6__Subsite_  (53) ; 6_17_2026 3_43_20 PM].csv
SP06,6,15,4,"(15,4)",122,0.2881624900850197,288.1624900850197,0.30863872078004206,308.63872078004204,0.2881624900850197,288.1624900850197,0.2984006054325309,298.4006054325309,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_6__Subsite_  (122) ; 6_17_2026 4_01_54 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_6__Subsite_  (122) ; 6_17_2026 4_01_59 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_6__Subsite_  (122) ; 6_17_2026 4_01_54 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_6__Subsite_  (122) ; 6_17_2026 4_01_59 PM].csv
SP06,6,15,6,"(15,6)",168,0.2681483636131804,268.1483636131804,0.2686504153455867,268.6504153455867,0.2681483636131804,268.1483636131804,0.2683993894793836,268.39938947938356,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_6__Subsite_  (168) ; 6_17_2026 4_14_21 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_6__Subsite_  (168) ; 6_17_2026 4_14_26 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_6__Subsite_  (168) ; 6_17_2026 4_14_21 PM].csv,E:\IHP_POSTprocess\WTP\SP06\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_6__Subsite_  (168) ; 6_17_2026 4_14_26 PM].csv
SP07,7,5,2,"(5,2)",8,0.207179691848349,207.179691848349,0.22732711259507848,227.3271125950785,0.207179691848349,207.179691848349,0.21725340222171374,217.25340222171374,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_7__Subsite_  (8) ; 6_17_2026 3_31_06 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_7__Subsite_  (8) ; 6_17_2026 3_31_11 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_7__Subsite_  (8) ; 6_17_2026 3_31_06 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_7__Subsite_  (8) ; 6_17_2026 3_31_11 PM].csv
SP07,7,5,4,"(5,4)",77,0.2270010041600918,227.0010041600918,0.14744211056823478,147.44211056823477,0.14744211056823478,147.44211056823477,0.1872215573641633,187.2215573641633,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_7__Subsite_  (77) ; 6_17_2026 3_49_45 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_7__Subsite_  (77) ; 6_17_2026 3_49_50 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_7__Subsite_  (77) ; 6_17_2026 3_49_45 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_7__Subsite_  (77) ; 6_17_2026 3_49_50 PM].csv
SP07,7,5,6,"(5,6)",146,0.14742035758511307,147.42035758511307,0.20675268222146848,206.7526822214685,0.14742035758511307,147.42035758511307,0.17708651990329077,177.08651990329076,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_7__Subsite_  (146) ; 6_17_2026 4_08_27 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_7__Subsite_  (146) ; 6_17_2026 4_08_33 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_7__Subsite_  (146) ; 6_17_2026 4_08_27 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_7__Subsite_  (146) ; 6_17_2026 4_08_33 PM].csv
SP07,7,10,2,"(10,2)",31,0.2085281341822689,208.5281341822689,0.22709522260533907,227.09522260533907,0.2085281341822689,208.5281341822689,0.217811678393804,217.811678393804,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_7__Subsite_  (31) ; 6_17_2026 3_37_16 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_7__Subsite_  (31) ; 6_17_2026 3_37_21 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_7__Subsite_  (31) ; 6_17_2026 3_37_16 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_7__Subsite_  (31) ; 6_17_2026 3_37_21 PM].csv
SP07,7,10,4,"(10,4)",100,0.24824644915341973,248.24644915341972,0.20830655531504713,208.30655531504712,0.20830655531504713,208.30655531504712,0.22827650223423343,228.27650223423342,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_7__Subsite_  (100) ; 6_17_2026 3_55_57 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_7__Subsite_  (100) ; 6_17_2026 3_56_03 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_7__Subsite_  (100) ; 6_17_2026 3_55_57 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_7__Subsite_  (100) ; 6_17_2026 3_56_03 PM].csv
